raga_id,raga_name,raga_artist,raga_duration,raga_audio_track,raga_effect
Asavari_51,Rag Asavari,Bidur Mallik & Sons,0:09:58.640000,https://p.scdn.co/mp3-preview/42c612e82e311dcbb3940b51cfd4bfad998d9f5e?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_52,Rag Asavari,Robin Silver,0:06:46.306000,https://p.scdn.co/mp3-preview/276aad819529dce7543386f2bcaaeb9910643605?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_53,Raag Asavari,Dr Banerjee,0:00:51.853000,https://p.scdn.co/mp3-preview/563e7d5c092e471d806152127a0eff734b0f536e?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_54,Raag Asavari,Dr Banerjee,0:02:16.097000,https://p.scdn.co/mp3-preview/a6b93f22a55280f6d347a96ef2ef25405251bfe5?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_55,Ghode Ra Asavari,Hanuman Gadhsuriya,0:11:16.485000,https://p.scdn.co/mp3-preview/82781a09e46bebeed0ef2ce97275576c735f1fc1?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_56,Alam Ni Asavari Jedi Aavse,Jeeviben Kapdi,0:12:43.846000,https://p.scdn.co/mp3-preview/3a913377b4590814d946e992f039a427af77185b?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_57,"Asavari, Pt. 1",Akhtar Ali Khan,0:08:01.653000,https://p.scdn.co/mp3-preview/2cbc7f3ed649a37e88c2d6e7cfc6c6ab89f19985?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_58,"Asavari, Pt. 2",Akhtar Ali Khan,0:07:52.746000,https://p.scdn.co/mp3-preview/53df534bc6283b5f39e7ab117449ef2c490bd6dc?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_59,Asavari en Pi,Pyre Iota,0:05:08.335000,https://p.scdn.co/mp3-preview/72b6075b4208651332934e27753dda029b0eff9a?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_60,Alam Ni Asavari,Mathur Bhai Kanjariya,0:11:41.413000,https://p.scdn.co/mp3-preview/71977a01a31aac78b786469df8dec747eebd8b03?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_61,Raag Asavari - Gat In Ektal,V. Balsara,0:13:20.426000,https://p.scdn.co/mp3-preview/71153417c6550bf04f38176bf3ec6597fd9325e2?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_62,Komal Ri Asavari - Alap,Rahim Fahimuddin,0:39:07.306000,https://p.scdn.co/mp3-preview/40db2db11ba7596ac89b282d1b274f0b18fe1076?cid=883d8de3b4fb48e9ab32028467324d90,
